kpi_enum,territory,territory_code,group,value,cnt_cost_not_null,layer,value_data,value_data_prev,month,year,territory_en
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,104477.611940299,137,-1,,,2,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,539414.213499851,68,-1,,,2,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,783141.762452107,192,-1,,,2,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,428396.572827417,53,-1,,,2,2022,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,239501.25046786,194,-1,,,2,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,142843.886057445,146,-1,,,2,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,215800,123,-1,,,2,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,151751.076923077,104,-1,,,2,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4850160,75,-1,,,2,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4850160,75,-1,,,2,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,7604317.72048985,22,-1,,,2,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,200000,463,-1,,,5,2022,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,429979.381443299,15,-1,,,5,2022,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,515004.616666667,24,-1,,,5,2022,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,361394.799054374,14,-1,,,5,2022,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,45936,13,-1,,,5,2022,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,964675.984752224,49,-1,,,5,2022,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,,0,-1,,,5,2022,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,441934.550185874,10,-1,,,5,2022,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,158266,48,-1,,,5,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,152030.600061969,8,-1,,,5,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,130000,91,-1,,,5,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,,4,-1,,,5,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,156855.661881978,20,-1,,,5,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,277076.880461333,34,-1,,,5,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,111073.517126149,29,-1,,,5,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,50963.5974304069,3,-1,,,5,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,337309.090909091,15,-1,,,5,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,,0,-1,,,5,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,74318.42,46,-1,,,5,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,,11,-1,,,5,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,,23,-1,,,5,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,61443.9324116743,2,-1,,,5,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,4,-1,,,5,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,307517.943409248,2286,-1,,,6,2022,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,123666.666666667,98,-1,,,6,2022,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,570470.56,91,-1,,,6,2022,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,185521.82641506,124,-1,,,6,2022,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,,0,-1,,,6,2022,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,87600,35,-1,,,6,2022,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,832815.523194202,158,-1,,,6,2022,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,323968.666666667,10,-1,,,6,2022,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,365438.596491228,70,-1,,,6,2022,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,644017.584097859,332,-1,,,6,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,92000,31,-1,,,6,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,785499.618611747,439,-1,,,6,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,,38,-1,,,6,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,416666.666666667,101,-1,,,6,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,188017.923823749,172,-1,,,6,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,388906.25,129,-1,,,6,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,68466.1700072446,12,-1,,,6,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,330362.987012987,24,-1,,,6,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,,19,-1,,,6,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,158792.40027134,160,-1,,,6,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,300000,119,-1,,,6,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,218050,90,-1,,,6,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,65183.3333333333,22,-1,,,6,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,2776006.18811881,12,-1,,,6,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,684006.188118812,12,-1,,,6,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,187500,2425,-1,,,7,2022,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,166666.666666667,63,-1,,,7,2022,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,50300,79,-1,,,7,2022,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,140000,145,-1,,,7,2022,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,,0,-1,,,7,2022,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,151001.773049645,27,-1,,,7,2022,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,755006.060606061,140,-1,,,7,2022,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,516980,11,-1,,,7,2022,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,104677.466504263,61,-1,,,7,2022,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,200000,416,-1,,,7,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,180000,51,-1,,,7,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,638580.555555556,490,-1,,,7,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,119868.637110016,27,-1,,,7,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,295010.527801563,106,-1,,,7,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,102496.714848883,173,-1,,,7,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,66537.7,110,-1,,,7,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,87323.8015138772,22,-1,,,7,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,195537.857231035,36,-1,,,7,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,289710.28971029,23,-1,,,7,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,148400,169,-1,,,7,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,150123.076923077,140,-1,,,7,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,358995.77167019,81,-1,,,7,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,85000,28,-1,,,7,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,27,-1,,,7,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,26,-1,,,7,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,1,-1,,,7,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,212644.64,2635,-1,,,8,2022,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,180577.849117175,77,-1,,,8,2022,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,105175.757575758,91,-1,,,8,2022,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,180333.333333333,118,-1,,,8,2022,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,,0,-1,,,8,2022,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,100015.208034433,28,-1,,,8,2022,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,640000,197,-1,,,8,2022,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,675293.489861259,7,-1,,,8,2022,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,226666.666666667,84,-1,,,8,2022,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,551491.403438625,454,-1,,,8,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,96000,37,-1,,,8,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,8,2022,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,800000,579,-1,,,8,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,146818.923327896,37,-1,,,8,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,88296.6,98,-1,,,8,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,189423.835832676,157,-1,,,8,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,49148,139,-1,,,8,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,71428.5714285714,31,-1,,,8,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,151394,29,-1,,,8,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,157604.412923562,23,-1,,,8,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,,0,-1,,,8,2022,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,103860,159,-1,,,8,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,90400.0621523579,138,-1,,,8,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,248615.536862939,89,-1,,,8,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,108968.2,38,-1,,,8,2022,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,25,-1,,,8,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,23,-1,,,8,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,,23,-1,,,8,2022,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,200000,2703,-1,,,9,2022,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,183462.5,66,-1,,,9,2022,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,236378.967019291,74,-1,,,9,2022,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,160000,179,-1,,,9,2022,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,1000000,2,-1,,,9,2022,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,87600,38,-1,,,9,2022,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,717360.114777618,121,-1,,,9,2022,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,421288.01431127,15,-1,,,9,2022,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,76906.1320991821,86,-1,,,9,2022,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,201229.737283399,620,-1,,,9,2022,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,106000,24,-1,,,9,2022,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,9,2022,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,828079.166666667,526,-1,,,9,2022,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,69576.0853790196,56,-1,,,9,2022,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,590049.751243781,115,-1,,,9,2022,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,100000,145,-1,,,9,2022,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,187489.539748954,107,-1,,,9,2022,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,85470.0854700855,23,-1,,,9,2022,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,332064.700285442,23,-1,,,9,2022,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,700000,17,-1,,,9,2022,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,86283.771493247,134,-1,,,9,2022,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,84162.2035195103,151,-1,,,9,2022,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,910000,93,-1,,,9,2022,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,95255.8044331641,46,-1,,,9,2022,"Chernihiv Oblast, Ukraine"
